text,label,type
"Loi he thong, ko đang ky dc, giup vs",LOAN_SAVING,aug_2
"K dc thanh toan phi, cho hoi cach khac",LOAN_SAVING,aug_1
"Alo, ho tro khoan vay qua luong ra sao?",LOAN_SAVING,aug_1
"card ngân hàng bị lỗi, ko chuyển đc lương, bực quá",LOAN_SAVING,aug_1
"Vay tin chap o ngan hang cu, sang ngan hang moi dc khong?",LOAN_SAVING,aug_2
"Tk luong ko on đinh, vay tin chap dc ko?",LOAN_SAVING,aug_1
"Ko đu đieu kien, can ho tro vay von gap lam",LOAN_SAVING,aug_1
"Ho so vay tin chap bi tu choi, ngom qua, lam lai dc ko?",LOAN_SAVING,aug_1
"Muon tat toan so tiet kiem online, hu qua",LOAN_SAVING,aug_1
Sổ tiết kiệm online lỏ ko rút dc tiền,LOAN_SAVING,aug_1
Sổ tiết kiệm online lag ko rút dc money,LOAN_SAVING,aug_2
"Tat toan so online, ngom qua, alo ad oi",LOAN_SAVING,aug_1
"Gap lam, muon tat toan online, k dc",LOAN_SAVING,aug_2
"Alo, sổ tiết kiệm online lỏ rút tiền ko dc, bực ghê",LOAN_SAVING,aug_1
"So tiet kiem online, huhu, muon tat toan gap",LOAN_SAVING,aug_2
"Sổ tiết kiệm bị lỏ toang, ko ăn, k dc",LOAN_SAVING,aug_1
"So tiet kiem bi loi, toang, ko an, k dc",LOAN_SAVING,aug_2
"Gap, so tiet kiem online, muon tat toan, add oi",LOAN_SAVING,aug_1
"So tiet kiem online bi hu, ko rut dc, vs ad",LOAN_SAVING,aug_2
"Sổ tiết kiệm online, lỏ ko vào dc, Toang",LOAN_SAVING,aug_1
"Sổ tiết kiệm online, bug ko vào dc, Toang",LOAN_SAVING,aug_2
"Alo ad oi, so tiet kiem online loi, muon tat toan",LOAN_SAVING,aug_2
"So tiet kiem online, k dc, muon tat toan, gap lam",LOAN_SAVING,aug_1
"So tiet kiem bi loi, muon đoi tk moi, dc ko",LOAN_SAVING,aug_1
"Sổ tiết kiệm bị lag muốn đổi tk mới, dc ko",LOAN_SAVING,aug_2
"Gap, so tiet kiem online, muon tat toan, k dc, huhu",LOAN_SAVING,aug_2
Sao ke luong 3 thang no hu the nao?,LOAN_SAVING,aug_2
"Alo ad, sao kê lương bị bug tk vào ko dc",LOAN_SAVING,aug_1
"Alo ad, sao ke luong bi loi, tk vao ko dc",LOAN_SAVING,aug_2
"The atm bi toang, sao ke luong 3 thang ko an",LOAN_SAVING,aug_1
"Sao ke luong bi ngom, ra ngan hang moi dc",LOAN_SAVING,aug_1
"Sao kê lương ko ra, bug kỹ thuật à?",LOAN_SAVING,aug_1
"Sao kê lương ko ra, lỏ kỹ thuật à?",LOAN_SAVING,aug_2
Tự nhiên sao kê lương bị bug dc ad giúp,LOAN_SAVING,aug_1
"Alo ad oi, sao ke luong 3 thang bi hu",LOAN_SAVING,aug_2
"Sao ke luong bi loi, buc qua, can gap",LOAN_SAVING,aug_1
"Tk vao sao ke luong 3 thang, loi, k dc",LOAN_SAVING,aug_1
"Gặp lỏ khi sao kê lương, alo ad giúp",LOAN_SAVING,aug_1
"Sao ke luong 3 thang, loi, can fix gap",LOAN_SAVING,aug_1
"Bi loi sao ke luong 3 thang, huhu, can giup",LOAN_SAVING,aug_1
"Sao ke luong ko dc, loi, can ho tro",LOAN_SAVING,aug_2
"Alo, sao kê lương lỏ cần giúp gấp lắm",LOAN_SAVING,aug_1
"Alo, sao kê lương bug cần giúp gấp lắm",LOAN_SAVING,aug_2
"Sao ke luong 3 thang bi loi, toang, dc ko",LOAN_SAVING,aug_2
"Sao ke luong bi loi, can alo ad giup gap",LOAN_SAVING,aug_1
Sao kê lương bị bug cần alo ad giúp gấp,LOAN_SAVING,aug_2
Sao ke luong 3 thang lam sao dc?,LOAN_SAVING,aug_1
"Huhu, sao ke luong k dc, lam j ad?",LOAN_SAVING,aug_1
"Tk luong 3 thang bi ngom, lam sao xem dc?",LOAN_SAVING,aug_2
Sao kê lương bị lag add giúp vs dc ko?,LOAN_SAVING,aug_1
"Hu qua, sao ke luong k dc, lam j ad?",LOAN_SAVING,aug_1
"Alo ad oi, sao ke luong bi loi, giup dc",LOAN_SAVING,aug_1
"Tk luong 3 thang gan đay bi loi, ad oi giup dc",LOAN_SAVING,aug_1
Tk lương 3 tháng gần đây bị lỏ ad ơi giúp dc,LOAN_SAVING,aug_2
"Tk tiet kiem cua tui ko xem dc lich su giao dich, hu a?",LOAN_SAVING,aug_2
Tui muốn tất toán sổ tiết kiệm nhưng hệ thống báo lỏ,LOAN_SAVING,aug_1
Tui muon tat toan so tiet kiem nhung he thong bao loi,LOAN_SAVING,aug_2
"Tui can tat toan so tiet kiem online ngay, huhu gap lam",LOAN_SAVING,aug_2
"Alo ad, tui ko thay tk tiet kiem online trong tai khoan, k dc",LOAN_SAVING,aug_2
Tk tiết kiệm của tui bị lỏ muốn chuyển tiền nhưng ko dc,LOAN_SAVING,aug_2
"So tiet kiem online cua tui ko đang nhap dc, loi a?",LOAN_SAVING,aug_2
"Alo, tui ko thể chuyển xèng từ tk tiết kiệm online, lỗi chip",LOAN_SAVING,aug_2
"Tk tiet kiem cua tui bi khoa vi nhap sai mat khau, mo lai the nao?",LOAN_SAVING,aug_1
Tui muon biet thong tin ve so tiet kiem online nhung he thong ko cung cap,LOAN_SAVING,aug_1
"Tui can ho tro ve viec tat toan so tiet kiem online, ko an het",LOAN_SAVING,aug_1
Hu hong gi ma gui tiet kiem ko dc loi nhuan cao,LOAN_SAVING,aug_1
"Alo ad oi, gui tiet kiem 1 nam co lai suat cao ko",LOAN_SAVING,aug_1
bug gì mà ngân hàng lại ko cho gửi tiết kiệm với lãi suất cao huhu,LOAN_SAVING,aug_1
lag gì mà ngân hàng lại ko cho gửi tiết kiệm với lãi suất cao huhu,LOAN_SAVING,aug_2
"Tk tiết kiệm của tui bị lỗi, add ơi cho hỏi có bị trừ money ko",LOAN_SAVING,aug_1
"Tk tiet kiem cua tui bi loi, add oi cho hoi co bi tru tien ko",LOAN_SAVING,aug_2
Lỗi gì mà mất lúa ko dc,FRAUD_REPORT,aug_1
Lỗi gì mà mất money ko dc,FRAUD_REPORT,aug_2
"Ngom qua, sao lai mat tien",FRAUD_REPORT,aug_1
"Ngỏm quá, sao lại mất tiền",FRAUD_REPORT,aug_2
bug gì mà bị trừ xèng,FRAUD_REPORT,aug_1
Loi gi ma bi tru tien,FRAUD_REPORT,aug_2
"Toang, tk bi mat tien",FRAUD_REPORT,aug_1
"K dc, bi lua đao",FRAUD_REPORT,aug_1
"Tk bi hack, can đoi tk",FRAUD_REPORT,aug_2
Loi gi ma bi mat tien,FRAUD_REPORT,aug_1
lag gì mà bị mất tiền,FRAUD_REPORT,aug_2
"The tin dung bi lo thong tin, lam sao nay?",FRAUD_REPORT,aug_1
"Huhu, vừa mất card tín dụng, bực quá!",FRAUD_REPORT,aug_1
"Add oi, the cua tui bi hack, ko dc",FRAUD_REPORT,aug_1
"card Visa bị lộ, cần làm gì gấp lắm?",FRAUD_REPORT,aug_2
"The tin dung bi loi, k dc su dung",FRAUD_REPORT,aug_1
"Ngom qua, the cua tui bi khoa roi",FRAUD_REPORT,aug_2
"Toang roài, card tín dụng bị lộ",FRAUD_REPORT,aug_2
"The cua tui bi hong, ko quet dc",FRAUD_REPORT,aug_2
"Gấp lắm ơi, cần đổi card tín dụng mới",FRAUD_REPORT,aug_1
"card của tui bị lầm, bực quá",FRAUD_REPORT,aug_2
"card của tui bị khóa, ko dc sử dụng",FRAUD_REPORT,aug_2
"lag thẻ tín dụng, cần hỗ trợ gấp",FRAUD_REPORT,aug_2
"card của tui bị hack, k dc sử dụng",FRAUD_REPORT,aug_1
"The cua tui bi bong, can thay moi",FRAUD_REPORT,aug_1
"The tin dung bi lo, can lam gi?",FRAUD_REPORT,aug_1
"The cua tui bi hu, k dc su dung nua",FRAUD_REPORT,aug_1
"card của tui bị hư, k dc sử dụng nữa",FRAUD_REPORT,aug_2
Lo an link la so mat tien qua,FRAUD_REPORT,aug_1
Lỡ ấn link lạ sợ mất money quá,FRAUD_REPORT,aug_2
"Huhu, vua an vao link nao đo bay gio so l失 tien",FRAUD_REPORT,aug_1
"Alo ad oi, vua nhan đuoc tin nhan la, so bi hack tk",FRAUD_REPORT,aug_2
"Gap lam, vua nhap vao link la tren fb, so bi mat tien",FRAUD_REPORT,aug_1
"Buc qua, vua an vao 1 link nao đo bay gio ko dc vao tk",FRAUD_REPORT,aug_1
card atm bị bug vừa nhận đc tin nhắn lừa đảo,FRAUD_REPORT,aug_1
Thẻ atm bị bug vừa nhận được tin nhắn lừa đảo,FRAUD_REPORT,aug_2
"Alo, vua bi lua đao qua link la, so bi mat tien",FRAUD_REPORT,aug_1
"Sợ l失 money quá, vừa ấn vào link lạ trên zalo",FRAUD_REPORT,aug_1
"Sợ l失 xèng quá, vừa ấn vào link lạ trên zalo",FRAUD_REPORT,aug_2
"Gấp, vừa ấn vào link lạ trên email, sợ bị mất xèng",FRAUD_REPORT,aug_1
"Gap, vua an vao link la tren email, so bi mat tien",FRAUD_REPORT,aug_2
"Huhu, vua bi lua đao qua link la, can ho tro gap",FRAUD_REPORT,aug_1
"Alo ad ơi, vừa nhận dc tin nhắn lạ qua viber, sợ bị hack",FRAUD_REPORT,aug_2
"Bi lua đao qua link la, can ho tro ngay",FRAUD_REPORT,aug_1
"Sợ bị mất lúa quá, vừa ấn vào link lạ trên tiktok",FRAUD_REPORT,aug_2
"Vừa ấn vào link lạ trên google, sợ bị mất money",FRAUD_REPORT,aug_1
"Vua an vao link la tren google, so bi mat tien",FRAUD_REPORT,aug_2
"Gấp lắm, vừa ấn vào link lạ trên twitter, sợ bị mất lúa",FRAUD_REPORT,aug_2
Goi đien noi tao trung thuong nhung ko dc nhan,FRAUD_REPORT,aug_1
Noi minh la cong an nhung tieng ko tu nhien,FRAUD_REPORT,aug_2
Gọi điện nói tao có tiền trong card bị lag,FRAUD_REPORT,aug_1
Goi đien noi tao co tien trong the bi loi,FRAUD_REPORT,aug_2
Bi gia mao goi đien gap lam oi,FRAUD_REPORT,aug_2
Nói tao có số lúa gửi bị hư,FRAUD_REPORT,aug_1
Gọi điện nói tao bị toang tiền trong card,FRAUD_REPORT,aug_1
Goi đien noi tao bi toang tien trong the,FRAUD_REPORT,aug_2
Goi đien noi tao can xac minh thong tin,FRAUD_REPORT,aug_2
Bi goi đien noi tao bi ngom tien,FRAUD_REPORT,aug_1
Gọi điện nói tao có khoản lúa bị ko ăn,FRAUD_REPORT,aug_1
Noi minh la cong an nhung yeu cau tao gui tien,FRAUD_REPORT,aug_1
Goi đien noi tao bi gia mao thong tin,FRAUD_REPORT,aug_1
Noi minh la ngan hang nhung yeu cau tao gui tien qua mang,FRAUD_REPORT,aug_1
Goi đien noi tao can kiem tra tai khoan gap,FRAUD_REPORT,aug_1
Lỡ ấn vào link lạ sợ mất money huhu,FRAUD_REPORT,aug_1
Tk bi hack roi alo ad oi,FRAUD_REPORT,aug_2
Đanh cap tk ngan hang dc xu ly the nao,FRAUD_REPORT,aug_1
Add e bi lua đao mat 10tr buc qua,FRAUD_REPORT,aug_1
E vua mat tk do an vao link gia mao,FRAUD_REPORT,aug_1
Tk e bi hack dc ho tro sao a,FRAUD_REPORT,aug_1
Link gia mao lam sao biet dc,FRAUD_REPORT,aug_2
Bi lua qua đien thoai dc bao cho ai,FRAUD_REPORT,aug_2
E can ho tro gap lam ve van đe mat tk,FRAUD_REPORT,aug_1
Lo lam theo huong dan gia mao mat tien,FRAUD_REPORT,aug_1
Bị mất tiền oan do link giả mạo hỗ trợ dc ko,FRAUD_REPORT,aug_2
E bi lua đao qua mang ho tro tk,FRAUD_REPORT,aug_1
Lam sao biet dc link gia mao đe tranh,FRAUD_REPORT,aug_1
Tk e bi truy cap bat hop phap dc bao cho ai,FRAUD_REPORT,aug_2
E cần hỗ trợ về vấn đề mất money oan,FRAUD_REPORT,aug_2
Lỡ ấn vào link lạ sợ mất lúa alo ad ơi,FRAUD_REPORT,aug_1
Lo an vao link la so mat tien alo ad oi,FRAUD_REPORT,aug_2
"card tín dụng bị lộ thông tin rồi, hư hết cả tài khoản",FRAUD_REPORT,aug_1
"The tin dung bi lo thong tin roi, hu het ca tai khoan",FRAUD_REPORT,aug_2
"Ngỏm, card tín dụng của tui bị hack, mất sạch",FRAUD_REPORT,aug_1
"Toang, thông tin card tín dụng bị lộ, cần hỗ trợ gấp",FRAUD_REPORT,aug_1
"card tín dụng ko ăn, lag chip, cần đổi card mới",FRAUD_REPORT,aug_1
"card tín dụng ko ăn, lỗi chip, cần đổi card mới",FRAUD_REPORT,aug_2
"Alo add ơi, card tín dụng bị lộ, tui cần giúp đỡ",FRAUD_REPORT,aug_2
"card tín dụng bị lag k dc thanh toán, huhu",FRAUD_REPORT,aug_1
"card tín dụng bị lỗi, k dc thanh toán, huhu",FRAUD_REPORT,aug_2
"card tín dụng của tui bị lộ, cần hỗ trợ để khóa thẻ",FRAUD_REPORT,aug_1
"Thẻ tín dụng của tui bị lộ, cần hỗ trợ để khóa card",FRAUD_REPORT,aug_2
"The tin dung ko hoat đong, loi ky thuat, can xu ly",FRAUD_REPORT,aug_1
"Thẻ tín dụng ko hoạt động, lag kỹ thuật, cần xử lý",FRAUD_REPORT,aug_2
"Tui bi lo thong tin the tin dung, can ho tro đe bao mat",FRAUD_REPORT,aug_1
"Tui bị lộ thông tin card tín dụng, cần hỗ trợ để bảo mật",FRAUD_REPORT,aug_2
"card tín dụng bị hack, cần đổi card mới ngay",FRAUD_REPORT,aug_2
"Lỗi bảo mật card tín dụng, cần hỗ trợ để fix",FRAUD_REPORT,aug_1
"lỏ bảo mật card tín dụng, cần hỗ trợ để fix",FRAUD_REPORT,aug_2
"The tin dung cua tui bi loi, can ho tro đe sua chua",FRAUD_REPORT,aug_1
Thẻ tín dụng của tui bị bug cần hỗ trợ để sửa chữa,FRAUD_REPORT,aug_2
"The tin dung ko dc su dung, loi he thong, can ho tro",FRAUD_REPORT,aug_1
"card tín dụng ko dc sử dụng, lỗi hệ thống, cần hỗ trợ",FRAUD_REPORT,aug_2
"card tín dụng bị lộ thông tin, cần hỗ trợ để hủy card",FRAUD_REPORT,aug_2
"card tín dụng bị lỏ kỹ thuật, cần hỗ trợ để sửa lỗi",FRAUD_REPORT,aug_1
"Thẻ tín dụng bị lag kỹ thuật, cần hỗ trợ để sửa bug",FRAUD_REPORT,aug_2
Thẻ tín dụng của tui bị lỏ cần hỗ trợ để thay thế,FRAUD_REPORT,aug_2
"card tín dụng ko hoạt động, cần hỗ trợ để kích hoạt",FRAUD_REPORT,aug_1
"Lo nhan vao link la, so bi mat tien qua",FRAUD_REPORT,aug_1
"Lỡ nhấn vào link lạ, sợ bị mất lúa quá",FRAUD_REPORT,aug_2
Tk bị bug sợ mất lúa add ơi giúp với,FRAUD_REPORT,aug_1
"Ngỏm quá, vừa nhận đc tin nhắn lạ, sợ mất money",FRAUD_REPORT,aug_1
"Ngom qua, vua nhan đc tin nhan la, so mat tien",FRAUD_REPORT,aug_2
"Alo, vua nhan vao link gi đo, bay gio so mat tien",FRAUD_REPORT,aug_1
"Sợ quá, vừa bị mất lúa vì nhấn link lạ",FRAUD_REPORT,aug_2
"Tk bị hack, sợ mất tiền, dc giúp ko",FRAUD_REPORT,aug_1
"Tk bị hack, sợ mất xèng dc giúp không?",FRAUD_REPORT,aug_2
"Bi mat tien oan, vi nhan vao link la, add giup",FRAUD_REPORT,aug_1
"Gap lam, vua nhan đc thong bao mat tien, link la",FRAUD_REPORT,aug_2
"Tk bi loi, nhan vao link la, so mat tien",FRAUD_REPORT,aug_2
"The tk bi loi, so mat tien, vi nhan link la",FRAUD_REPORT,aug_1
"Thẻ tk bị bug sợ mất tiền, vì nhấn link lạ",FRAUD_REPORT,aug_2
"Lỡ ấn vào link lạ, bây giờ tk bị trừ lúa",FRAUD_REPORT,aug_1
"Lỡ ấn vào link lạ, bây giờ tk bị trừ money",FRAUD_REPORT,aug_2
"Ho tro giup, vua bi mat tien vi link la",FRAUD_REPORT,aug_1
"Tk bi tru tien, vi nhan vao link la, dc ho tro?",FRAUD_REPORT,aug_1
"Bi mat tien vi nhan vao link la, add oi giup",FRAUD_REPORT,aug_2
"Tk bi loi, vi nhan vao link la, can ho tro gap",FRAUD_REPORT,aug_1
"Huhu, vừa bị mất tiền vì link lạ, dc giúp k",FRAUD_REPORT,aug_1
"Bị lừa đảo qua mạng, mất lúa oan uổng huhu",FRAUD_REPORT,aug_1
"Gap lam oi, vua bi hack tk ngan hang, lam sao lay lai dc",FRAUD_REPORT,aug_2
"Tk ngan hang bi loi, ko lay đc tien, alo ad oi",FRAUD_REPORT,aug_2
"Mất money oan uổng vì bị lừa đảo, bực quá",FRAUD_REPORT,aug_1
"Mat tien oan uong vi bi lua đao, buc qua",FRAUD_REPORT,aug_2
"Gap truong hop bi lua đao, can ho tro gap",FRAUD_REPORT,aug_1
"Bi lua đao qua mang, can đuoc ho tro gap lam",FRAUD_REPORT,aug_1
"Bi lua đao, mat tien oan uong, alo ad",FRAUD_REPORT,aug_1
"Bị lừa đảo, mất money oan uổng, alo ad",FRAUD_REPORT,aug_2
"Tk ngân hàng bị bug sau khi bị lừa đảo, xử lý thế nào",FRAUD_REPORT,aug_2
"Gap truong hop bi lua đao, can alo ho tro",FRAUD_REPORT,aug_1
"Tk ngan hang bi mat do lua đao, phuc hoi lai sao",FRAUD_REPORT,aug_1
"Bi lua đao, can ho tro lay lai tk",FRAUD_REPORT,aug_1
"Tk bi hack, alo ad oi!",FRAUD_REPORT,aug_1
"Mat tien oan, huhu, lam sao đay?",FRAUD_REPORT,aug_2
"Gap lua đao qua mang, k dc!",FRAUD_REPORT,aug_2
"The bi lock, ko rut dc tien",FRAUD_REPORT,aug_1
"Nạp tiền ko vào, lỏ j đâu?",FRAUD_REPORT,aug_1
"Mua hang online, hang chua toi, tien thi mat",FRAUD_REPORT,aug_1
"Mua hàng online, hàng chưa tới, lúa thì mất",FRAUD_REPORT,aug_2
"Goi đien cho ad, gap lam!",FRAUD_REPORT,aug_1
"Tks bi hack, ko an, lam sao lay lai?",FRAUD_REPORT,aug_2
"Lua đao qua mang, toang toan bo tk",FRAUD_REPORT,aug_1
"Nghi ngo bi lua,alo ad oi!",FRAUD_REPORT,aug_2
"Lam sao lay lai tien, buc qua!",FRAUD_REPORT,aug_1
Làm sao lấy lại xèng bực quá!,FRAUD_REPORT,aug_2
"Tk bi phong toa, ko dc giao dich",FRAUD_REPORT,aug_1
"The bi loi, ko quet dc",FRAUD_REPORT,aug_1
Thẻ bị lag ko quẹt dc,FRAUD_REPORT,aug_2
"Nap tien ko vao, ngom qua!",FRAUD_REPORT,aug_1
"Nạp xèng ko vào, ngỏm quá!",FRAUD_REPORT,aug_2
"Mat tien oan, can giup đo",FRAUD_REPORT,aug_1
Sao tu dung lai bi tru tien the ad?,FRAUD_REPORT,aug_2
"Hu roi, tai khoan bi mat tien khong hieu ly do",FRAUD_REPORT,aug_1
lỏ gì mà tự dưng mất xèng Alo hỗ trợ ơi,FRAUD_REPORT,aug_1
"lag gì mà tự dưng mất tiền, Alo hỗ trợ ơi",FRAUD_REPORT,aug_2
"Ngỏm quá, sao lại trừ money hong lý do",FRAUD_REPORT,aug_1
"Ngom qua, sao lai tru tien khong ly do",FRAUD_REPORT,aug_2
"Toang hết, mất gần 5 triệu ko hiểu tại sao",FRAUD_REPORT,aug_2
"K dc rồi, tài khoản mất lúa ko biết lý do",FRAUD_REPORT,aug_1
Bị lợi dụng thẻ mất lúa cần giúp gấp lắm ơi,FRAUD_REPORT,aug_1
"Huhu, sao lai co giao dich la trong tai khoan",FRAUD_REPORT,aug_1
"Tk bi hack mat tien, can ho tro nhanh",FRAUD_REPORT,aug_1
"Tự nhiên card bị khóa, ko rút dc xèng",FRAUD_REPORT,aug_2
"Lai bi mat tien khong, ho tro giup voi",FRAUD_REPORT,aug_1
Sao lại có giao dịch k phải của mình,FRAUD_REPORT,aug_1
"Tk bị trừ money lạ, cần kiểm tra gấp",FRAUD_REPORT,aug_1
"Tk bị trừ xèng lạ, cần kiểm tra gấp",FRAUD_REPORT,aug_2
"Add oi, tk bi hack, can xu ly ngay",FRAUD_REPORT,aug_1
"Ko hieu sao lai bi mat tien, ho tro vs",FRAUD_REPORT,aug_1
Ko hiểu sao lại bị mất money hỗ trợ vs,FRAUD_REPORT,aug_2
"Gap lam, can giup lay lai tien bi mat",FRAUD_REPORT,aug_2
"Bi tru tien khong, hu the roi can đoi",FRAUD_REPORT,aug_2
"Alo ad oi, tk bi loi, mat tien khong hieu",FRAUD_REPORT,aug_2
"Tu dung bi mat tien, can kiem tra lai tai khoan",FRAUD_REPORT,aug_2
"lỏ ở đâu ấy, bị gọi điện giả mạo công an quá",FRAUD_REPORT,aug_1
"bug ở đâu ấy, bị gọi điện giả mạo công an quá",FRAUD_REPORT,aug_2
"Ko an het, thang gia cong an goi đien bao toi chuyen tien",FRAUD_REPORT,aug_1
"K dc roi, bi gia mao goi đien lien tuc",FRAUD_REPORT,aug_1
"Gap lam, vua bi goi đien gia mao cong an",FRAUD_REPORT,aug_2
"Alo ad oi, co thang gia cong an goi đien",FRAUD_REPORT,aug_1
"Tk bi gia mao, co nguoi goi đien xung cong an",FRAUD_REPORT,aug_1
"Loi o đau, co thang gia mao cong an goi đien",FRAUD_REPORT,aug_1
"Bi gia mao qua, co nguoi goi đien tu xung cong an",FRAUD_REPORT,aug_1
Sao tk bị trừ lúa lạ vậy ad?,FRAUD_REPORT,aug_1
Sao tk bi tru tien la vay ad?,FRAUD_REPORT,aug_2
"Huhu, mất money oan uổng, hỗ trợ với",FRAUD_REPORT,aug_1
"Huhu, mat tien oan uong, ho tro voi",FRAUD_REPORT,aug_2
"The atm bi loi, ko rut dc tien",FRAUD_REPORT,aug_1
"Alo, tk bị hack mất xèng cứu giúp với",FRAUD_REPORT,aug_1
"Tu nhien bi tru tien ko biet ly do, hu luon",FRAUD_REPORT,aug_2
"bug hệ thống hay sao, mất lúa không?",FRAUD_REPORT,aug_1
"Lỗi hệ thống hay sao, mất lúa ko",FRAUD_REPORT,aug_2
"The atm bi toang, ko su dung dc, đoi moi dc khong?",FRAUD_REPORT,aug_1
"Gấp lắm, mất xèng oan, kiểm tra giúp",FRAUD_REPORT,aug_2
"Alo ad, tk bi tru tien la, ho tro nhanh",FRAUD_REPORT,aug_1
"Alo ad, tk bị trừ money lạ, hỗ trợ nhanh",FRAUD_REPORT,aug_2
"lỏ chip card ko quẹt dc, sửa dc không?",FRAUD_REPORT,aug_1
"Loi chip the, ko quet dc, sua dc khong?",FRAUD_REPORT,aug_2
"The bi hu, đoi moi dc khong, can gap",FRAUD_REPORT,aug_1
"card bị hư, đổi mới dc hông cần gấp",FRAUD_REPORT,aug_2
"Tự nhiên bị trừ lúa ko biết lý do, hỗ trợ với",FRAUD_REPORT,aug_1
"Bi tru tien la, buc qua, giai quyet nhanh",FRAUD_REPORT,aug_2
"Sao tk bị trừ money ko biết vì sao, kiểm tra giúp",FRAUD_REPORT,aug_2
"card atm bị lỗi, ko rút dc xèng hỗ trợ với",FRAUD_REPORT,aug_2
Co nguoi gia danh cong an goi đien bao verification thong tin tk,FRAUD_REPORT,aug_2
"Huhu, tk bi hack roi, co nguoi gia danh cong an goi đien yeu cau gui ma OTP",FRAUD_REPORT,aug_1
"Buc qua, co nguoi gia mao cong an goi đien yeu cau toi cung cap thong tin ca nhan",FRAUD_REPORT,aug_2
"Thẻ atm bị giả mạo, có người gọi điện giả danh công an nói tôi phải gửi xèng ngay",FRAUD_REPORT,aug_1
"The atm bi gia mao, co nguoi goi đien gia danh cong an noi toi phai gui tien ngay",FRAUD_REPORT,aug_2
Tk bị bug có người gọi điện giả danh cảnh sát nói tôi bị điều tra,FRAUD_REPORT,aug_1
"Tk bi loi, co nguoi goi đien gia danh canh sat noi toi bi đieu tra",FRAUD_REPORT,aug_2
"Toang qua, co nguoi gia danh cong an goi đien noi toi bi lua đao qua mang",FRAUD_REPORT,aug_2
"Hoi ad, co nguoi goi đien gia danh cong an, yeu cau toi cung cap thong tin tk",FRAUD_REPORT,aug_2
"Ko dc, co nguoi goi đien gia mao cong an, yeu cau toi gui ma xac minh",FRAUD_REPORT,aug_2
"Tk bị hack thật, có người gọi điện giả danh công an, yêu cầu tôi gửi xèng để giải quyết",FRAUD_REPORT,aug_2
"Gọi điện giả danh công an, bảo tôi bị truy nã, phải gửi xèng để tránh bị bắt",FRAUD_REPORT,aug_1
"Bi gia mao, co nguoi goi đien gia danh cong an, noi toi phai chuyen tien ngay",FRAUD_REPORT,aug_1
"Huhu, co nguoi goi đien gia danh cong an, yeu cau toi cung cap thong tin ca nhan",FRAUD_REPORT,aug_1
"Toang, co nguoi goi đien gia danh cong an, noi toi bi lua đao, phai gui tien ngay",FRAUD_REPORT,aug_1
"K dc, co nguoi goi đien gia mao cong an, yeu cau toi gui ma OTP đe xac minh",FRAUD_REPORT,aug_2
"Alo ad oi, co nguoi goi đien gia danh cong an, bao toi bi đieu tra, phai gui tien đe tranh bi phat",FRAUD_REPORT,aug_2
Co nguoi gia danh cong an goi đien huhu,FRAUD_REPORT,aug_1
Bi gia danh cong an goi đien buc qua,FRAUD_REPORT,aug_1
"Gap lam, vua bi goi gia cong an",FRAUD_REPORT,aug_2
"Ngom gia cong an goi đien, toang qua",FRAUD_REPORT,aug_2
"Giả công an gọi, đổi thẻ mới dc hong",FRAUD_REPORT,aug_1
"card bị giữ vì giả công an, bực ghê",FRAUD_REPORT,aug_1
"Gia danh cong an goi đien, k dc lam j",FRAUD_REPORT,aug_1
"Alo, co nguoi gia cong an goi, hu qua",FRAUD_REPORT,aug_1
"The bi khoa vi gia mao cong an, k dc",FRAUD_REPORT,aug_2
"Công an giả gọi điện, đổi card mới sao?",FRAUD_REPORT,aug_2
"The bi phong toa vi gia cong an, buc qua",FRAUD_REPORT,aug_2
"The bi giu vi gia mao, gap lam oi",FRAUD_REPORT,aug_1
Lỡ ấn vào link lạ sợ mất xèng huhu,FRAUD_REPORT,aug_1
Lỡ ấn vào link lạ sợ mất lúa huhu,FRAUD_REPORT,aug_2
"Tk bị lỏ toang, vào tk ko dc",FRAUD_REPORT,aug_1
"Tk bi loi toang, vao tk ko dc",FRAUD_REPORT,aug_2
"Hư hết rồi, bị lừa đảo mất money bực quá",FRAUD_REPORT,aug_1
"Hu het roi, bi lua đao mat tien buc qua",FRAUD_REPORT,aug_2
Vs tk nó bị lỏ ko vào dc,FRAUD_REPORT,aug_2
"The bi k dc, so bi mat tien",FRAUD_REPORT,aug_1
"card bị k dc, sợ bị mất money",FRAUD_REPORT,aug_2
"Gấp lắm, tk bị hack mất lúa",FRAUD_REPORT,aug_2
Bị lừa đảo mất xèng ko biết làm sao,FRAUD_REPORT,aug_1
"Lỡ ấn vào link lạ, sợ mất xèng",FRAUD_REPORT,aug_2
"Tk bi van đe, ko dc vao",FRAUD_REPORT,aug_1
"Hỏi ad, tk bị lỗi, mất money",FRAUD_REPORT,aug_1
"Hỏi ad, tk bị bug mất tiền",FRAUD_REPORT,aug_2
"Alo, tk bi van đe, can ho tro gap",FRAUD_REPORT,aug_1
"Bi mat tien oan, tk bi loi",FRAUD_REPORT,aug_2
"Gap van đe tk, can ho tro",FRAUD_REPORT,aug_1
"Tk bi toang, ko vao dc",FRAUD_REPORT,aug_2
"Gấp lắm, cần hỗ trợ tk bị lỏ",FRAUD_REPORT,aug_2
Lỡ ấn vào link lạ sợ mất xèng quá alo ad ơi,FRAUD_REPORT,aug_1
Hom qua lo click vao 1 link la bay gio tk mat tien huhu,FRAUD_REPORT,aug_2
